account,account_type,available_at,created_on,entity,fact_state,month,period_role,record_origin,scenario,signed_usd,view_type,year
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-25745427.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-297954.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5000,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,6941935.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,11660391.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,226434.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1658348.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5400,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1308822.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5500,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,907569.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5501,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,198611.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5700,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,6904.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
INV_BST,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,23710000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-100000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,550000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1335891.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1100,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2053625.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1150,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,54359.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1180,intercompany,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-11238484.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1200,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,653767.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1300,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,216300.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1400,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,35566163.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1490,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-3251036.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1500,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1500000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1590,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-570070.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1800,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,450000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2000,liability,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-672804.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2200,liability,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1200000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2300,liability,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-600000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2600,liability,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-929931.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-23710000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,526394.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-15128120.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-151317.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5000,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5677694.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,7198116.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,77457.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2026870.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5400,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,113811.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5700,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1315.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1150,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-39209.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
2150,liability,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,39209.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,319982436.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1865519.0357,CONSOLIDATION_ELIMINATION_BOOK,2027
5150,expense,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1865519.0357,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_ARU,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-56004880.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_BST,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-23710000.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_PS,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-61120892.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_RWH,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-61120892.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_SHIH,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-118025772.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,466666.6663,CONSOLIDATION_ELIMINATION_BOOK,2027
SHARED_AR,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-466666.6663,CONSOLIDATION_ELIMINATION_BOOK,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-916666.6663,CONSOLIDATION_ELIMINATION_BOOK,2027
SHARED_REV,revenue,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,916666.6663,CONSOLIDATION_ELIMINATION_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-61120892.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1416248.0357,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1416248.0357,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
INV_RWH,asset,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,61120892.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-366666.6663,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,366666.6663,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2666653.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1100,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5301641.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1200,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,8469265.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1210,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1099039.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1300,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,500000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1400,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,68776663.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1490,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-7160414.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2150,liability,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-39209.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2200,liability,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-18308853.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2300,liability,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2500000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2700,current_settlement,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-13742.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-61120892.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2869375.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-39020080.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,31684143.9643,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5150,expense,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1865519.0357,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,231695.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,3553779.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5500,expense,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,118432.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5600,expense,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1026985.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,8472826.0248,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-130159887.2574,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,37702666.6668,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_ACCUM,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-210976.1898,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-54101.1840,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-301649.8000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2705059.2000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_COGS,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,360206.1120,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1025601.1840,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_DDA,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,210976.1898,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-12759100.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1456538.2000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_HOST_AP,liability,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-39904.1280,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_HOST_SHARE,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,179568.5760,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_INVENTORY,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,41566.1112,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_INVENTORY_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,39830.0001,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,67901527.6746,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_PPE,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1600000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_PROCESSING,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,189625.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_RESEARCH,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,495582.5000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-66234300.4800,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_SUPPORT,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1243000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
CORE_ACCUM,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1242573.1307,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
CORE_DDA,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1242573.1307,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
CORE_INTEREST,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2073500.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
INV_SHIH,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,118025772.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
LEG_1500,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,9497024.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
