account,account_type,available_at,created_on,fact_state,month,period_role,record_origin,scenario,signed_usd,unit,view_type,year
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-30150.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,300000.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,6000.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1493500.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,145600.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5818749.9867,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_RESEARCH,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,138082.5000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-4034000.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2100,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-248512.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2886819.9080,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,64528.4000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ACCUM,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-143976.1898,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2021.1840,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-31059.8000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,101059.2000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_COGS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,360206.1120,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2021.1840,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DDA,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,143976.1898,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,35818.2000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_HOST_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-39904.1280,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_HOST_SHARE,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,179568.5760,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_INVENTORY,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,41566.1112,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_INVENTORY_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,39830.0001,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1736111.1167,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PPE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1180000.0000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PROCESSING,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,189625.0000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-906000.4800,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,229979.5000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2100,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-294507.9000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5037253.3216,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,37065.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-16080.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-21840.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,804000.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,16080.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1791600.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,187320.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,4611666.6784,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-8826800.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,459959.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2000,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-497024.0000,advisory,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2666653.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5301641.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1200,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,8469265.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1210,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1099039.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1300,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,500000.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1400,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,68776663.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1490,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-7160414.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2150,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-39209.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2200,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-18308853.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2300,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2500000.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2700,current_settlement,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-13742.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-122241784.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2869375.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-39020080.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1416248.0357,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,33100392.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5150,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1865519.0357,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,231695.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,3553779.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5500,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,118432.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5600,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1026985.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_RWH,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,61120892.0000,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-366666.6663,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,366666.6663,pale-sun,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,4002971.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5550338.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1150,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,39209.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1200,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1867905.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1300,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,721000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1400,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,64665750.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1490,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-5910975.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1500,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2500000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1590,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-950117.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1600,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,14762500.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1700,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,185968.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1800,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,587500.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2000,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1682010.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2200,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1750000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2250,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-415278.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2300,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-600000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2400,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-19875000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2600,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1549885.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2700,current_settlement,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-185228.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-79714880.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-3091227.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-40873547.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-449271.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5000,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,12619629.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,18858507.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,303891.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,3685218.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5400,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1422633.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5500,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,907569.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5501,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,11,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,198611.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
