account,account_type,available_at,cash_flow,created_on,credit_usd,debit_usd,description,effective_period_end,entity,fact_state,journal_id,line_no,month,period_role,record_origin,scenario,segment,signed_usd,source_id,source_type,unit,year
BIZ_PROCESSING,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,18500.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002382,5951,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,18500.0000,base-09-COST-PROCESS-DEMOTTE-base-09,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,18500.0000,0.0000,Source-driven vendor cost,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002382,5952,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,-18500.0000,base-09-COST-PROCESS-DEMOTTE-base-09,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1298.8800,Accepted outcome/product billing,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002383,5953,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,1298.8800,base-09-INVOICE-INV-base-base-09-DOWNSTREAM_ACCEPTANCE-DEMOTTE-base-07,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1298.8800,0.0000,Accepted outcome/product billing,2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002383,5954,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,-1298.8800,base-09-INVOICE-INV-base-base-09-DOWNSTREAM_ACCEPTANCE-DEMOTTE-base-07,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,77280.0000,"Explicit expected credit-loss estimate, not observed customer default",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002384,5955,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,77280.0000,base-09-MONTH_END_ESTIMATE-foundry-field,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,77280.0000,0.0000,"Explicit expected credit-loss estimate, not observed customer default",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002384,5956,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-77280.0000,base-09-MONTH_END_ESTIMATE-foundry-field,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,7440.0000,0.0000,"Explicit expected credit-loss estimate, not observed customer default",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002385,5957,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-7440.0000,base-09-MONTH_END_ESTIMATE-atlas-meridian,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,7440.0000,"Explicit expected credit-loss estimate, not observed customer default",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002385,5958,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,7440.0000,base-09-MONTH_END_ESTIMATE-atlas-meridian,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,7776.0000,"Explicit expected credit-loss estimate, not observed customer default",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002386,5959,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,7776.0000,base-09-MONTH_END_ESTIMATE-advisory,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,7776.0000,0.0000,"Explicit expected credit-loss estimate, not observed customer default",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002386,5960,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-7776.0000,base-09-MONTH_END_ESTIMATE-advisory,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1995.2064,0.0000,"Explicit expected credit-loss estimate, not observed customer default",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002387,5961,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,-1995.2064,base-09-MONTH_END_ESTIMATE-project-cradle,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1995.2064,"Explicit expected credit-loss estimate, not observed customer default",2027-09-30,SHI,CONDITIONAL_FORECAST,ENT-base-0002387,5962,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,1995.2064,base-09-MONTH_END_ESTIMATE-project-cradle,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
1100,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,18.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5963,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-18.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1150,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,2101.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5964,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-2101.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1180,intercompany,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,22704.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5965,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-22704.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1400,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,127462.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5966,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,127462.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1490,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,134131.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5967,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-134131.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1590,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,16666.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5968,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-16666.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1700,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,5000.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5969,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-5000.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
2000,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5970,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,1.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
2250,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,18056.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5971,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-18056.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
2600,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,16666.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5972,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,16666.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
2700,current_settlement,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,268726.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5973,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,268726.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
4000,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,2517854.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5974,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-2517854.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
4100,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,26000.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5975,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-26000.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
5000,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,631085.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5976,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,631085.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
5100,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1096119.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5977,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,1096119.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
5200,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,19890.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5978,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,19890.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
5300,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,152881.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5979,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,152881.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
5400,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,115235.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5980,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,115235.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
5500,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,134813.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5981,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,134813.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
5501,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,18056.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5982,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,18056.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1000,asset,2026-09-09T00:00:00Z,OPERATING,2026-09-09,0.0000,283020.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5983,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,283020.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1000,asset,2026-09-09T00:00:00Z,INVESTING,2026-09-09,127462.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5984,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-127462.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1000,asset,2026-09-09T00:00:00Z,FINANCING,2026-09-09,0.0000,6038.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,ARU,CONDITIONAL_FORECAST,ENT-base-0002388,5985,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,6038.0000,LEGAL-ARU-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1100,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,10.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5986,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-10.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1150,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,969.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5987,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-969.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1180,intercompany,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,22704.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5988,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,22704.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1400,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,155788.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5989,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,155788.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1490,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,163938.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5990,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-163938.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1590,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,25000.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5991,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-25000.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
2000,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,2.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5992,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,2.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
2600,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,25000.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5993,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,25000.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
4000,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1464048.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5994,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-1464048.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
4100,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,13209.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5995,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-13209.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
5000,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,516154.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5996,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,516154.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
5100,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,674587.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5997,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,674587.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
5200,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,6809.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5998,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,6809.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
5300,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,186854.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,5999,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,186854.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
5400,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,10021.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,6000,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,10021.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1000,asset,2026-09-09T00:00:00Z,OPERATING,2026-09-09,0.0000,272747.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,6001,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,272747.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1000,asset,2026-09-09T00:00:00Z,INVESTING,2026-09-09,155788.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,6002,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-155788.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1000,asset,2026-09-09T00:00:00Z,FINANCING,2026-09-09,47704.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,BST,CONDITIONAL_FORECAST,ENT-base-0002389,6003,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-47704.0000,LEGAL-BST-2027-09,LEGAL_ALLOCATION,american-resource-utility,2027
1200,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,234130.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,RWH,CONDITIONAL_FORECAST,ENT-base-0002390,6004,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-234130.0000,LEGAL-RWH-2027-09,LEGAL_ALLOCATION,pale-sun,2027
1210,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,24245.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,RWH,CONDITIONAL_FORECAST,ENT-base-0002390,6005,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-24245.0000,LEGAL-RWH-2027-09,LEGAL_ALLOCATION,pale-sun,2027
1400,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,593333.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,RWH,CONDITIONAL_FORECAST,ENT-base-0002390,6006,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,593333.0000,LEGAL-RWH-2027-09,LEGAL_ALLOCATION,pale-sun,2027
1490,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,329207.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,RWH,CONDITIONAL_FORECAST,ENT-base-0002390,6007,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-329207.0000,LEGAL-RWH-2027-09,LEGAL_ALLOCATION,pale-sun,2027
2150,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3070.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,RWH,CONDITIONAL_FORECAST,ENT-base-0002390,6008,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,3070.0000,LEGAL-RWH-2027-09,LEGAL_ALLOCATION,pale-sun,2027
2200,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,94831.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,RWH,CONDITIONAL_FORECAST,ENT-base-0002390,6009,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-94831.0000,LEGAL-RWH-2027-09,LEGAL_ALLOCATION,pale-sun,2027
2700,current_settlement,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,33658.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,RWH,CONDITIONAL_FORECAST,ENT-base-0002390,6010,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,33658.0000,LEGAL-RWH-2027-09,LEGAL_ALLOCATION,pale-sun,2027
4000,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3817182.0000,0.0000,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,RWH,CONDITIONAL_FORECAST,ENT-base-0002390,6011,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-3817182.0000,LEGAL-RWH-2027-09,LEGAL_ALLOCATION,pale-sun,2027
5100,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3090337.1785,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,RWH,CONDITIONAL_FORECAST,ENT-base-0002390,6012,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,3090337.1785,LEGAL-RWH-2027-09,LEGAL_ALLOCATION,pale-sun,2027
5150,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,167958.8215,Monthly allocated legal book; group source journals and declared ownership control,2027-09-30,RWH,CONDITIONAL_FORECAST,ENT-base-0002390,6013,9,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,167958.8215,LEGAL-RWH-2027-09,LEGAL_ALLOCATION,pale-sun,2027
